State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,ALLAHABAD,1998,Kharif,Small millets,360.0,197.0
Uttar Pradesh,ALLAHABAD,1998,Kharif,Soyabean,24.0,10.0
Uttar Pradesh,ALLAHABAD,1998,Kharif,Urad,655.0,310.0
Uttar Pradesh,ALLAHABAD,1998,Rabi,Barley,9007.0,14376.0
Uttar Pradesh,ALLAHABAD,1998,Rabi,Castor seed,5.0,3.0
Uttar Pradesh,ALLAHABAD,1998,Rabi,Gram,35260.0,35662.0
Uttar Pradesh,ALLAHABAD,1998,Rabi,Linseed,7708.0,2667.0
Uttar Pradesh,ALLAHABAD,1998,Rabi,Masoor,4282.0,3421.0
Uttar Pradesh,ALLAHABAD,1998,Rabi,Peas & beans (Pulses),6109.0,6683.0
Uttar Pradesh,ALLAHABAD,1998,Rabi,Rapeseed &Mustard,1667.0,1292.0
Uttar Pradesh,ALLAHABAD,1998,Rabi,Sunflower,34.0,42.0
Uttar Pradesh,ALLAHABAD,1998,Rabi,Wheat,203402.0,391346.0
Uttar Pradesh,ALLAHABAD,1998,Summer,Moong(Green Gram),3936.0,1685.0
Uttar Pradesh,ALLAHABAD,1998,Summer,Urad,2751.0,824.0
Uttar Pradesh,ALLAHABAD,1998,Whole Year,Onion,369.0,4481.0
Uttar Pradesh,ALLAHABAD,1998,Whole Year,Potato,13093.0,342644.0
Uttar Pradesh,ALLAHABAD,1998,Whole Year,Sannhamp,263.0,96.0
Uttar Pradesh,ALLAHABAD,1998,Whole Year,Sugarcane,1437.0,64568.0
Uttar Pradesh,ALLAHABAD,1998,Whole Year,Tobacco,2.0,12.0
Uttar Pradesh,ALLAHABAD,1999,Kharif,Arhar/Tur,13791.0,22809.0
Uttar Pradesh,ALLAHABAD,1999,Kharif,Bajra,27470.0,41093.0
Uttar Pradesh,ALLAHABAD,1999,Kharif,Castor seed,49.0,31.0
Uttar Pradesh,ALLAHABAD,1999,Kharif,Jowar,9966.0,8451.0
Uttar Pradesh,ALLAHABAD,1999,Kharif,Maize,327.0,665.0
Uttar Pradesh,ALLAHABAD,1999,Kharif,Moong(Green Gram),111.0,52.0
Uttar Pradesh,ALLAHABAD,1999,Kharif,Rice,205329.0,431418.0
Uttar Pradesh,ALLAHABAD,1999,Kharif,Small millets,291.0,184.0
Uttar Pradesh,ALLAHABAD,1999,Kharif,Soyabean,24.0,19.0
Uttar Pradesh,ALLAHABAD,1999,Kharif,Sunflower,31.0,40.0
Uttar Pradesh,ALLAHABAD,1999,Kharif,Urad,601.0,256.0
Uttar Pradesh,ALLAHABAD,1999,Rabi,Barley,10207.0,19956.0
Uttar Pradesh,ALLAHABAD,1999,Rabi,Gram,37002.0,35511.0
Uttar Pradesh,ALLAHABAD,1999,Rabi,Linseed,7704.0,2866.0
Uttar Pradesh,ALLAHABAD,1999,Rabi,Rapeseed &Mustard,1915.0,1107.0
Uttar Pradesh,ALLAHABAD,1999,Rabi,Wheat,208548.0,488181.0
Uttar Pradesh,ALLAHABAD,1999,Summer,Moong(Green Gram),3726.0,2291.0
Uttar Pradesh,ALLAHABAD,1999,Summer,Urad,3079.0,1096.0
Uttar Pradesh,ALLAHABAD,1999,Whole Year,Moth,10.0,4.0
Uttar Pradesh,ALLAHABAD,1999,Whole Year,Onion,426.0,6107.0
Uttar Pradesh,ALLAHABAD,1999,Whole Year,Peas & beans (Pulses),6572.0,11258.0
Uttar Pradesh,ALLAHABAD,1999,Whole Year,Potato,13396.0,266460.0
Uttar Pradesh,ALLAHABAD,1999,Whole Year,Sugarcane,1456.0,88454.0
Uttar Pradesh,ALLAHABAD,1999,Whole Year,Tobacco,2.0,11.0
Uttar Pradesh,AMBEDKAR NAGAR,1997,Whole Year,Potato,4772.0,50533.0
Uttar Pradesh,AMBEDKAR NAGAR,1997,Whole Year,Sugarcane,10257.0,522584.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Kharif,Arhar/Tur,2806.0,2582.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Kharif,Bajra,28.0,35.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Kharif,Groundnut,32.0,27.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Kharif,Jowar,1502.0,354.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Kharif,Maize,490.0,341.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Kharif,Moong(Green Gram),4.0,1.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Kharif,Rice,110093.0,256380.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Kharif,Sesamum,14.0,2.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Kharif,Small millets,1.0,1.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Kharif,Urad,170.0,60.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Rabi,Barley,980.0,2207.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Rabi,Gram,2150.0,1660.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Rabi,Linseed,2.0,1.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Rabi,Masoor,168.0,171.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Rabi,Peas & beans (Pulses),5591.0,5038.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Rabi,Rapeseed &Mustard,2414.0,1573.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Rabi,Sunflower,129.0,133.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Rabi,Wheat,112662.0,318477.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Summer,Maize,101.0,102.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Summer,Moong(Green Gram),479.0,350.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Summer,Urad,3640.0,1713.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Whole Year,Onion,179.0,2162.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Whole Year,Potato,5049.0,99463.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Whole Year,Sannhamp,36.0,13.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Whole Year,Sugarcane,10644.0,482312.0
Uttar Pradesh,AMBEDKAR NAGAR,1998,Whole Year,Tobacco,201.0,1276.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Kharif,Arhar/Tur,2854.0,3818.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Kharif,Bajra,34.0,52.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Kharif,Groundnut,32.0,37.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Kharif,Jowar,1460.0,792.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Kharif,Maize,480.0,445.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Kharif,Moong(Green Gram),2.0,1.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Kharif,Rice,111467.0,317373.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Kharif,Small millets,1.0,1.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Kharif,Sunflower,111.0,144.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Kharif,Urad,147.0,60.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Rabi,Barley,990.0,2319.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Rabi,Gram,1906.0,1664.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Rabi,Maize,96.0,139.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Rabi,Rapeseed &Mustard,2600.0,1585.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Rabi,Wheat,113982.0,315865.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Summer,Moong(Green Gram),559.0,513.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Summer,Urad,3644.0,1787.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Whole Year,Onion,146.0,2093.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Whole Year,Peas & beans (Pulses),5579.0,5204.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Whole Year,Potato,4893.0,72695.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Whole Year,Sugarcane,10672.0,526308.0
Uttar Pradesh,AMBEDKAR NAGAR,1999,Whole Year,Tobacco,146.0,1013.0
Uttar Pradesh,AMBEDKAR NAGAR,2000,Kharif,Arhar/Tur,3427.0,2890.0
Uttar Pradesh,AMBEDKAR NAGAR,2000,Kharif,Bajra,76.0,118.0
Uttar Pradesh,AMBEDKAR NAGAR,2000,Kharif,Groundnut,29.0,24.0
Uttar Pradesh,AMBEDKAR NAGAR,2000,Kharif,Jowar,1439.0,1097.0
Uttar Pradesh,AMBEDKAR NAGAR,2000,Kharif,Maize,484.0,678.0
Uttar Pradesh,AMBEDKAR NAGAR,2000,Kharif,Moong(Green Gram),2.0,1.0
Uttar Pradesh,AMBEDKAR NAGAR,2000,Kharif,Rice,116502.0,288186.0
Uttar Pradesh,AMBEDKAR NAGAR,2000,Kharif,Sesamum,16.0,3.0
Uttar Pradesh,AMBEDKAR NAGAR,2000,Kharif,Small millets,3.0,2.0
Uttar Pradesh,AMBEDKAR NAGAR,2000,Kharif,Urad,157.0,69.0
Uttar Pradesh,AMETHI,2010,Kharif,Bajra,550.0,645.0
Uttar Pradesh,AMETHI,2010,Kharif,Jowar,4310.0,2964.0
Uttar Pradesh,AMETHI,2010,Kharif,Maize,496.0,542.0
Uttar Pradesh,AMETHI,2010,Kharif,Moong(Green Gram),37.0,17.0
Uttar Pradesh,AMETHI,2010,Kharif,Rice,113314.0,236940.0
Uttar Pradesh,AMETHI,2010,Kharif,Sesamum,113.0,19.0
Uttar Pradesh,AMETHI,2010,Kharif,Urad,6155.0,2887.0
Uttar Pradesh,AMETHI,2010,Rabi,Barley,1789.0,4007.0
Uttar Pradesh,AMETHI,2010,Rabi,Gram,2803.0,3056.0
Uttar Pradesh,AMETHI,2010,Rabi,Masoor,2435.0,1592.0
Uttar Pradesh,AMETHI,2010,Rabi,Peas & beans (Pulses),4474.0,5333.0
Uttar Pradesh,AMETHI,2010,Rabi,Potato,2968.0,44752.0
Uttar Pradesh,AMETHI,2010,Rabi,Rapeseed &Mustard,2879.0,2703.0
Uttar Pradesh,AMETHI,2010,Rabi,Wheat,83104.0,232109.0
Uttar Pradesh,AMETHI,2011,Kharif,Arhar/Tur,4612.0,5183.0
Uttar Pradesh,AMETHI,2011,Kharif,Bajra,1010.0,1918.0
Uttar Pradesh,AMETHI,2011,Kharif,Dry chillies,34.0,28.0
Uttar Pradesh,AMETHI,2011,Kharif,Groundnut,37.0,30.0
Uttar Pradesh,AMETHI,2011,Kharif,Jowar,4388.0,3561.0
Uttar Pradesh,AMETHI,2011,Kharif,Maize,482.0,479.0
Uttar Pradesh,AMETHI,2011,Kharif,Moong(Green Gram),68.0,29.0
Uttar Pradesh,AMETHI,2011,Kharif,Rice,122203.0,272146.0
Uttar Pradesh,AMETHI,2011,Kharif,Sesamum,729.0,158.0
Uttar Pradesh,AMETHI,2011,Kharif,Small millets,110.0,102.0
Uttar Pradesh,AMETHI,2011,Kharif,Sugarcane,1740.0,101616.0
Uttar Pradesh,AMETHI,2011,Kharif,Urad,5685.0,3246.0
Uttar Pradesh,AMETHI,2011,Rabi,Barley,1413.0,3702.0
Uttar Pradesh,AMETHI,2011,Rabi,Gram,3275.0,4591.0
Uttar Pradesh,AMETHI,2011,Rabi,Linseed,107.0,49.0
Uttar Pradesh,AMETHI,2011,Rabi,Maize,20.0,48.0
Uttar Pradesh,AMETHI,2011,Rabi,Masoor,2276.0,1624.0
Uttar Pradesh,AMETHI,2011,Rabi,Onion,153.0,3500.0
Uttar Pradesh,AMETHI,2011,Rabi,Peas & beans (Pulses),4460.0,4826.0
Uttar Pradesh,AMETHI,2011,Rabi,Potato,3508.0,85432.0
Uttar Pradesh,AMETHI,2011,Rabi,Rapeseed &Mustard,2704.0,1806.0
Uttar Pradesh,AMETHI,2011,Rabi,Turmeric,15.0,42.0
Uttar Pradesh,AMETHI,2011,Rabi,Wheat,125328.0,360193.0
Uttar Pradesh,AMETHI,2011,Summer,Banana,1.0,43.0
Uttar Pradesh,AMETHI,2011,Summer,Maize,103.0,170.0
Uttar Pradesh,AMETHI,2011,Summer,Onion,603.0,3758.0
Uttar Pradesh,AMETHI,2011,Summer,Sunflower,15.0,26.0
Uttar Pradesh,AMETHI,2011,Summer,Urad,4326.0,2263.0
Uttar Pradesh,AMETHI,2012,Kharif,Arhar/Tur,3965.0,3556.0
Uttar Pradesh,AMETHI,2012,Kharif,Bajra,486.0,410.0
Uttar Pradesh,AMETHI,2012,Kharif,Dry chillies,29.0,23.0
Uttar Pradesh,AMETHI,2012,Kharif,Groundnut,5.0,5.0
Uttar Pradesh,AMETHI,2012,Kharif,Guar seed,1.0,1.0
Uttar Pradesh,AMETHI,2012,Kharif,Jowar,4060.0,4018.0
Uttar Pradesh,AMETHI,2012,Kharif,Maize,399.0,416.0
Uttar Pradesh,AMETHI,2012,Kharif,Moong(Green Gram),96.0,49.0
Uttar Pradesh,AMETHI,2012,Kharif,Rice,118227.0,308454.0
Uttar Pradesh,AMETHI,2012,Kharif,Sesamum,596.0,111.0
Uttar Pradesh,AMETHI,2012,Kharif,Small millets,94.0,95.0
Uttar Pradesh,AMETHI,2012,Kharif,Sugarcane,1506.0,93814.0
Uttar Pradesh,AMETHI,2012,Kharif,Sweet potato,768.0,9943.0
Uttar Pradesh,AMETHI,2012,Kharif,Urad,4747.0,2673.0
Uttar Pradesh,AMETHI,2012,Rabi,Barley,1659.0,4438.0
Uttar Pradesh,AMETHI,2012,Rabi,Coriander,29.0,15.0
Uttar Pradesh,AMETHI,2012,Rabi,Garlic,15.0,78.0
Uttar Pradesh,AMETHI,2012,Rabi,Gram,2924.0,2658.0
Uttar Pradesh,AMETHI,2012,Rabi,Linseed,64.0,29.0
Uttar Pradesh,AMETHI,2012,Rabi,Masoor,1579.0,1110.0
Uttar Pradesh,AMETHI,2012,Rabi,Onion,165.0,3796.0
Uttar Pradesh,AMETHI,2012,Rabi,Peas & beans (Pulses),5133.0,4445.0
Uttar Pradesh,AMETHI,2012,Rabi,Potato,4130.0,62983.0
Uttar Pradesh,AMETHI,2012,Rabi,Rapeseed &Mustard,3014.0,2231.0
Uttar Pradesh,AMETHI,2012,Rabi,Turmeric,1.0,3.0
Uttar Pradesh,AMETHI,2012,Rabi,Wheat,126450.0,387190.0
Uttar Pradesh,AMETHI,2012,Summer,Maize,29.0,54.0
Uttar Pradesh,AMETHI,2012,Summer,Moong(Green Gram),648.0,440.0
Uttar Pradesh,AMETHI,2012,Summer,Onion,531.0,4361.0
Uttar Pradesh,AMETHI,2012,Summer,Sunflower,18.0,14.0
Uttar Pradesh,AMROHA,1997,Rabi,Peas & beans (Pulses),235.0,305.0
Uttar Pradesh,AMROHA,1997,Rabi,Rapeseed &Mustard,2288.0,1592.0
Uttar Pradesh,AMROHA,1997,Rabi,Sunflower,39.0,51.0
Uttar Pradesh,AMROHA,1997,Rabi,Wheat,101429.0,284513.0
Uttar Pradesh,AMROHA,1997,Summer,Maize,180.0,284.0
Uttar Pradesh,AMROHA,1997,Summer,Moong(Green Gram),8.0,3.0
Uttar Pradesh,AMROHA,1997,Summer,Rice,2.0,5.0
Uttar Pradesh,AMROHA,1997,Summer,Urad,33.0,16.0
Uttar Pradesh,AMROHA,1997,Whole Year,Potato,3851.0,50819.0
Uttar Pradesh,AMROHA,1997,Whole Year,Sugarcane,80142.0,5080877.0
Uttar Pradesh,AMROHA,1998,Kharif,Arhar/Tur,487.0,484.0
Uttar Pradesh,AMROHA,1998,Kharif,Bajra,6836.0,4771.0
Uttar Pradesh,AMROHA,1998,Kharif,Jowar,100.0,80.0
Uttar Pradesh,AMROHA,1998,Kharif,Maize,6806.0,7555.0
Uttar Pradesh,AMROHA,1998,Kharif,Moong(Green Gram),158.0,34.0
Uttar Pradesh,AMROHA,1998,Kharif,Moth,10.0,4.0
Uttar Pradesh,AMROHA,1998,Kharif,Rice,32346.0,76964.0
Uttar Pradesh,AMROHA,1998,Kharif,Urad,970.0,307.0
Uttar Pradesh,AMROHA,1998,Rabi,Barley,94.0,224.0
Uttar Pradesh,AMROHA,1998,Rabi,Gram,23.0,21.0
Uttar Pradesh,AMROHA,1998,Rabi,Masoor,374.0,230.0
Uttar Pradesh,AMROHA,1998,Rabi,Peas & beans (Pulses),299.0,306.0
Uttar Pradesh,AMROHA,1998,Rabi,Rapeseed &Mustard,1886.0,1769.0
Uttar Pradesh,AMROHA,1998,Rabi,Sunflower,7.0,7.0
Uttar Pradesh,AMROHA,1998,Rabi,Wheat,103684.0,302560.0
Uttar Pradesh,AMROHA,1998,Summer,Maize,200.0,203.0
Uttar Pradesh,AMROHA,1998,Summer,Moong(Green Gram),2.0,1.0
Uttar Pradesh,AMROHA,1998,Summer,Rice,3.0,7.0
Uttar Pradesh,AMROHA,1998,Summer,Urad,25.0,12.0
Uttar Pradesh,AMROHA,1998,Whole Year,Onion,134.0,1627.0
Uttar Pradesh,AMROHA,1998,Whole Year,Potato,3924.0,73784.0
Uttar Pradesh,AMROHA,1998,Whole Year,Sugarcane,81750.0,5182296.0
Uttar Pradesh,AMROHA,1998,Whole Year,Tobacco,5.0,32.0
Uttar Pradesh,AMROHA,1999,Kharif,Arhar/Tur,406.0,480.0
Uttar Pradesh,AMROHA,1999,Kharif,Bajra,6260.0,4137.0
Uttar Pradesh,AMROHA,1999,Kharif,Jowar,82.0,69.0
Uttar Pradesh,AMROHA,1999,Kharif,Maize,5127.0,7860.0
Uttar Pradesh,AMROHA,1999,Kharif,Moong(Green Gram),36.0,10.0
Uttar Pradesh,AMROHA,1999,Kharif,Rice,29503.0,60476.0
Uttar Pradesh,AMROHA,1999,Kharif,Urad,787.0,487.0
Uttar Pradesh,AMROHA,1999,Rabi,Barley,109.0,275.0
Uttar Pradesh,AMROHA,1999,Rabi,Gram,1.0,1.0
Uttar Pradesh,AMROHA,1999,Rabi,Maize,209.0,303.0
Uttar Pradesh,AMROHA,1999,Rabi,Rapeseed &Mustard,1895.0,1797.0
Uttar Pradesh,AMROHA,1999,Rabi,Wheat,94302.0,289422.0
Uttar Pradesh,AMROHA,1999,Summer,Urad,13.0,6.0
Uttar Pradesh,AMROHA,1999,Whole Year,Onion,111.0,1565.0
Uttar Pradesh,AMROHA,1999,Whole Year,Peas & beans (Pulses),206.0,372.0
Uttar Pradesh,AMROHA,1999,Whole Year,Potato,5030.0,122270.0
Uttar Pradesh,AMROHA,1999,Whole Year,Sugarcane,66208.0,3724862.0
Uttar Pradesh,AMROHA,2000,Kharif,Arhar/Tur,446.0,494.0
Uttar Pradesh,AMROHA,2000,Kharif,Bajra,6801.0,6129.0
Uttar Pradesh,AMROHA,2000,Kharif,Cotton(lint),2.0,6.0
Uttar Pradesh,AMROHA,2000,Kharif,Jowar,31.0,22.0
Uttar Pradesh,AMROHA,2000,Kharif,Maize,4957.0,6498.0
Uttar Pradesh,AURAIYA,1997,Rabi,Sunflower,122.0,185.0
Uttar Pradesh,AURAIYA,1997,Rabi,Wheat,80275.0,210195.0
Uttar Pradesh,AURAIYA,1997,Summer,Maize,127.0,201.0
Uttar Pradesh,AURAIYA,1997,Summer,Moong(Green Gram),1065.0,637.0
Uttar Pradesh,AURAIYA,1997,Summer,Urad,475.0,223.0
Uttar Pradesh,AURAIYA,1997,Whole Year,Potato,2858.0,39128.0
Uttar Pradesh,AURAIYA,1997,Whole Year,Sugarcane,1592.0,80647.0
Uttar Pradesh,AURAIYA,1998,Kharif,Arhar/Tur,5660.0,12918.0
Uttar Pradesh,AURAIYA,1998,Kharif,Bajra,24025.0,39118.0
Uttar Pradesh,AURAIYA,1998,Kharif,Groundnut,254.0,211.0
Uttar Pradesh,AURAIYA,1998,Kharif,Jowar,2498.0,2210.0
Uttar Pradesh,AURAIYA,1998,Kharif,Maize,14539.0,12207.0
Uttar Pradesh,AURAIYA,1998,Kharif,Moong(Green Gram),17.0,4.0
Uttar Pradesh,AURAIYA,1998,Kharif,Rice,42018.0,109833.0
Uttar Pradesh,AURAIYA,1998,Kharif,Sesamum,11.0,1.0
Uttar Pradesh,AURAIYA,1998,Kharif,Urad,2295.0,1608.0
Uttar Pradesh,AURAIYA,1998,Rabi,Barley,3981.0,10018.0
Uttar Pradesh,AURAIYA,1998,Rabi,Gram,7029.0,8854.0
Uttar Pradesh,AURAIYA,1998,Rabi,Linseed,3.0,1.0
Uttar Pradesh,AURAIYA,1998,Rabi,Masoor,57.0,41.0
Uttar Pradesh,AURAIYA,1998,Rabi,Peas & beans (Pulses),3810.0,6450.0
Uttar Pradesh,AURAIYA,1998,Rabi,Rapeseed &Mustard,17227.0,18718.0
Uttar Pradesh,AURAIYA,1998,Rabi,Sunflower,54.0,99.0
Uttar Pradesh,AURAIYA,1998,Rabi,Wheat,86080.0,292191.0
Uttar Pradesh,AURAIYA,1998,Summer,Maize,112.0,114.0
Uttar Pradesh,AURAIYA,1998,Summer,Moong(Green Gram),1191.0,750.0
Uttar Pradesh,AURAIYA,1998,Summer,Urad,534.0,234.0
Uttar Pradesh,AURAIYA,1998,Whole Year,Onion,120.0,1317.0
Uttar Pradesh,AURAIYA,1998,Whole Year,Potato,3203.0,76178.0
Uttar Pradesh,AZAMGARH,1997,Kharif,Moong(Green Gram),10.0,3.0
Uttar Pradesh,AZAMGARH,1997,Kharif,Oilseeds total,1076.0,594.0
Uttar Pradesh,AZAMGARH,1997,Kharif,Onion,768.0,7593.0
Uttar Pradesh,AZAMGARH,1997,Kharif,Rice,202707.0,419064.0
Uttar Pradesh,AZAMGARH,1997,Kharif,Sesamum,175.0,26.0
Uttar Pradesh,AZAMGARH,1997,Kharif,Small millets,330.0,254.0
Uttar Pradesh,AZAMGARH,1997,Kharif,Total foodgrain,453435.0,949679.0
Uttar Pradesh,AZAMGARH,1997,Kharif,Urad,223.0,92.0
Uttar Pradesh,AZAMGARH,1997,Rabi,Barley,4826.0,7810.0
Uttar Pradesh,AZAMGARH,1997,Rabi,Gram,6927.0,7690.0
Uttar Pradesh,AZAMGARH,1997,Rabi,Linseed,9.0,4.0
Uttar Pradesh,AZAMGARH,1997,Rabi,Masoor,127.0,110.0
Uttar Pradesh,AZAMGARH,1997,Rabi,Peas & beans (Pulses),9450.0,11293.0
Uttar Pradesh,AZAMGARH,1997,Rabi,Rapeseed &Mustard,789.0,458.0
Uttar Pradesh,AZAMGARH,1997,Rabi,Sunflower,30.0,41.0
Uttar Pradesh,AZAMGARH,1997,Rabi,Wheat,208030.0,486525.0
Uttar Pradesh,AZAMGARH,1997,Summer,Maize,163.0,257.0
Uttar Pradesh,AZAMGARH,1997,Summer,Moong(Green Gram),217.0,116.0
Uttar Pradesh,AZAMGARH,1997,Summer,Urad,545.0,197.0
Uttar Pradesh,AZAMGARH,1997,Whole Year,Potato,5599.0,77910.0
Uttar Pradesh,AZAMGARH,1997,Whole Year,Sugarcane,27664.0,1296003.0
Uttar Pradesh,AZAMGARH,1998,Kharif,Arhar/Tur,9664.0,8908.0
Uttar Pradesh,AZAMGARH,1998,Kharif,Bajra,208.0,258.0
Uttar Pradesh,AZAMGARH,1998,Kharif,Groundnut,48.0,31.0
Uttar Pradesh,AZAMGARH,1998,Kharif,Jowar,10.0,6.0
Uttar Pradesh,AZAMGARH,1998,Kharif,Maize,8047.0,5904.0
Uttar Pradesh,AZAMGARH,1998,Kharif,Moong(Green Gram),15.0,3.0
Uttar Pradesh,AZAMGARH,1998,Kharif,Ragi,18.0,23.0
Uttar Pradesh,AZAMGARH,1998,Kharif,Rice,199011.0,346646.0
Uttar Pradesh,AZAMGARH,1998,Kharif,Sesamum,149.0,18.0
Uttar Pradesh,AZAMGARH,1998,Kharif,Small millets,211.0,143.0
Uttar Pradesh,AZAMGARH,1998,Kharif,Soyabean,1.0,1.0
Uttar Pradesh,AZAMGARH,1998,Kharif,Urad,188.0,50.0
Uttar Pradesh,AZAMGARH,1998,Rabi,Barley,4910.0,7338.0
Uttar Pradesh,AZAMGARH,1998,Rabi,Gram,6656.0,7853.0
Uttar Pradesh,AZAMGARH,1998,Rabi,Linseed,11.0,4.0
Uttar Pradesh,AZAMGARH,1998,Rabi,Masoor,207.0,170.0
Uttar Pradesh,AZAMGARH,1998,Rabi,Peas & beans (Pulses),10196.0,12661.0
Uttar Pradesh,AZAMGARH,1998,Rabi,Rapeseed &Mustard,1274.0,1055.0
Uttar Pradesh,AZAMGARH,1998,Rabi,Sunflower,6.0,7.0
Uttar Pradesh,AZAMGARH,1998,Rabi,Wheat,212687.0,521201.0
Uttar Pradesh,AZAMGARH,1998,Summer,Maize,137.0,139.0
Uttar Pradesh,AZAMGARH,1998,Summer,Moong(Green Gram),164.0,71.0
Uttar Pradesh,AZAMGARH,1998,Summer,Urad,362.0,282.0
Uttar Pradesh,AZAMGARH,1998,Whole Year,Onion,559.0,6750.0
Uttar Pradesh,AZAMGARH,1998,Whole Year,Potato,5675.0,125122.0
Uttar Pradesh,AZAMGARH,1998,Whole Year,Sannhamp,246.0,90.0
Uttar Pradesh,AZAMGARH,1998,Whole Year,Sugarcane,24802.0,1087915.0
Uttar Pradesh,AZAMGARH,1998,Whole Year,Tobacco,48.0,286.0
Uttar Pradesh,AZAMGARH,1998,Whole Year,Turmeric,28.0,52.0
Uttar Pradesh,AZAMGARH,1999,Kharif,Arhar/Tur,9616.0,9371.0
Uttar Pradesh,AZAMGARH,1999,Kharif,Bajra,192.0,310.0
Uttar Pradesh,AZAMGARH,1999,Kharif,Groundnut,74.0,62.0
Uttar Pradesh,AZAMGARH,1999,Kharif,Jowar,14.0,17.0
Uttar Pradesh,AZAMGARH,1999,Kharif,Maize,8511.0,9486.0
Uttar Pradesh,AZAMGARH,1999,Kharif,Moong(Green Gram),8.0,2.0
Uttar Pradesh,AZAMGARH,1999,Kharif,Rice,203833.0,445549.0
Uttar Pradesh,AZAMGARH,1999,Kharif,Small millets,161.0,112.0
Uttar Pradesh,AZAMGARH,1999,Kharif,Sunflower,4.0,5.0
Uttar Pradesh,AZAMGARH,1999,Kharif,Urad,148.0,61.0
Uttar Pradesh,AZAMGARH,1999,Rabi,Barley,4267.0,7132.0
Uttar Pradesh,AZAMGARH,1999,Rabi,Gram,5967.0,5177.0
Uttar Pradesh,AZAMGARH,1999,Rabi,Linseed,3.0,1.0
Uttarakhand,PITHORAGARH,2013,Rabi,Masoor,3772.0,3976.0
Uttarakhand,PITHORAGARH,2013,Rabi,Peas & beans (Pulses),196.0,115.0
Uttarakhand,PITHORAGARH,2013,Rabi,Potato,627.0,4999.0
Uttarakhand,PITHORAGARH,2013,Rabi,Rapeseed &Mustard,707.0,606.0
Uttarakhand,PITHORAGARH,2013,Rabi,Wheat,22572.0,36007.0
Uttarakhand,PITHORAGARH,2013,Whole Year,Garlic,295.0,428.0
Uttarakhand,PITHORAGARH,2013,Whole Year,Ginger,150.0,998.0
Uttarakhand,PITHORAGARH,2013,Whole Year,Onion,477.0,2201.0
Uttarakhand,PITHORAGARH,2013,Whole Year,Tobacco,6.0,22.0
Uttarakhand,PITHORAGARH,2013,Whole Year,Turmeric,88.0,163.0
Uttarakhand,PITHORAGARH,2014,Kharif,Arhar/Tur,1.0,1.0
Uttarakhand,PITHORAGARH,2014,Kharif,Ginger,129.0,1299.0
Uttarakhand,PITHORAGARH,2014,Kharif,Horse-gram,809.0,713.0
Uttarakhand,PITHORAGARH,2014,Kharif,Maize,3079.0,6370.0
Uttarakhand,PITHORAGARH,2014,Kharif,Other Cereals & Millets,516.0,209.0
Uttarakhand,PITHORAGARH,2014,Kharif,Other Kharif pulses,2384.0,2064.0
